983;69.07063:9895 71.0862:103914 80.05498:4112 83.08617:10545 85.10172:81389 95.08601:3558 107.07066:5123 117.09116:74482 127.14861:5454 130.08646:39793 155.09918:28291 161.11002:3508 161.11748:31141 177.11235:161073 179.12825:5122 199.12543:68362 212.13362:3011 219.1411:4288 243.15179:39296 254.24823:13515 283.17538:22465 291.73282:12465 353.21732:12251 459.28021:6302
987;71.04979:2754 83.08616:6745 85.10175:52807 113.06039:2311 117.09111:24630 133.08611:174881 153.59956:2654 166.6077:2772 175.09708:8088 185.19046:10456 215.91879:5985 243.1517:42520 265.16449:15861 273.24301:24024 309.19135:8151 327.20203:9186 384.19144:2513 415.2554:4294
988;65.26791:1604 73.2917:1899 187.58313:1827
998;105.06988:2991 145.4201:2220 172.1158:13117 212.19872:16320 403.23074:105568
1000;70.44478:1873 91.05791:19370 126.2957:2015 221.0849:14658 239.09544:66140
1002;76.1423:2505 87.04458:17216 101.06007:23195 119.07092:4467 133.08614:217699 163.09691:13574 175.09708:4426 187.09731:3992 239.09511:14882 295.10349:10025 353.181:6077 415.21805:6862
1003;87.04458:3060 130.08614:2680 133.08617:60844 369.1221:2348 415.25198:3333
1005;87.04457:4026 117.09131:3297 130.0864:10283 171.27551:2212 177.11246:20409 415.25357:2691
1013;71.04984:21109 71.08616:252030 83.08607:35428 85.10168:291953 89.06015:836288 99.11716:41181 103.07564:36946 113.05998:11547 117.09109:221605 124.08072:40227 133.08601:481251 146.09383:54340 155.09915:69425 166.60721:21333 177.11223:492802 184.11993:16683 197.1279:11286 203.16473:4328 206.13321:53495 221.13847:242564 225.17717:24401 229.2164:393151 238.16425:3329 243.15157:53352 263.14917:7716 265.16486:71145 269.70541:11323 291.71893:3614 299.72995:94234 321.74289:21727 340.20917:8677 353.21713:43124 465.34308:3768
1017;81.07036:3071 109.10134:2430 183.08147:3736 206.03781:5183 311.20309:2225 319.1712:11367 350.15271:50481
1022;54.85242:1842 81.07053:7887 97.06525:3251 146.6226:1864 196.29463:2294
1024;69.07048:10184 83.08607:30917 87.04463:10693 97.10155:26793 99.11713:30786 107.07043:11406 111.117:23621 133.08609:159506 161.11728:10526 177.11234:83727 233.17499:3968 254.24817:23428 363.31076:9867 407.33698:109905 463.39944:149030 480.42599:302244
1025;69.07062:4447 83.08606:7239 97.10162:10357 130.08652:23335 167.99376:3506 221.13866:5588 269.28427:5620 463.39963:181383
1030;57.07059:63198 71.08619:63143 83.08604:5113 85.10172:46533 103.03925:136873 125.13262:3983 130.08643:22373 144.06567:3775 163.09656:8539 165.11235:11308 191.09164:17768 235.1181:19952 253.16507:9075 279.14459:8784 421.35233:3642
1031;53.00294:15258 69.07055:4596 87.04457:9184 99.08083:157267 153.12788:2652 171.13831:6074 175.13319:57925 427.04184:2224
1037;71.0862:14549 85.10179:16009 117.09109:3979 131.07103:3067 141.16406:7935 239.14926:10155 283.17502:9787
1040;71.08621:91675 80.05489:2583 83.08618:10873 85.10172:104318 102.06783:8600 113.05991:6360 130.08644:31874 133.08612:155621 155.09914:18224 161.11008:4450 168.10703:9322 177.11237:150251 185.19029:25802 197.62592:4194 221.1386:75816 226.21683:43970 239.14902:11195 257.16754:5884 265.16519:17894 273.24271:133320 291.21655:17312 321.7428:18944 449.34601:6343 459.27982:6229 468.36075:6036
1042;80.22385:2057 101.06001:7145 146.59599:2108 447.34668:2283
1050;89.06026:26055 107.07019:1619 130.08655:2356 155.09984:2538 177.11211:12798 221.13863:11359 324.56528:2147
1051;73.02909:7942 100.15786:2167 133.08618:12677 303.85727:3541 392.74887:101704
1055;53.00294:2787 67.05489:21557 81.07047:24756 93.07044:10662 147.10164:6709 303.85818:2668 473.38403:4656
1061;71.08623:40599 81.07044:2293 85.10173:33353 89.06022:199378 117.09119:17931 124.08083:3843 133.08614:169249 151.09673:2978 175.09698:6119 215.92305:7408 229.65195:10600 239.14876:8249 309.19144:9118 340.20944:8281 357.3374:13759 397.24216:9877 491.1734:10879 491.37036:61468
1064;81.64724:1989 100.4946:2064 131.07031:2742 136.4055:1814 175.13315:10478 219.77052:2117 253.12827:21954
1065;69.0705:24753 83.08611:82140 89.00591:9105 133.086:3547897 177.11223:1755869 195.12276:26373264 229.21661:86138 273.24277:240414
1076;53.00302:2581 87.04469:3228 115.07562:16164 131.07051:13844 323.2067:2367
1077;55.05501:3306 69.07059:6763 81.07051:3973 83.0861:9707 89.0602:212303 91.88074:2596 113.13257:7031 127.14808:4462 161.11783:3073 221.13843:14629 271.15451:7460 391.3429:7255 435.36847:12931
1080;91.05451:2427 177.1123:4112 214.92664:8472 376.22061:4930 491.78006:5563 497.41782:6222246
1083;53.00294:4496 89.0602:10276 100.07593:11053 115.0756:52639 158.08153:17283 211.72235:4760 211.73494:17422 447.34778:4141
1086;57.07061:52895 65.62683:1915 69.0706:5715 78.19296:2311 83.08615:11963 85.10172:85648 99.11713:17976 114.09167:4573 130.08647:40023 173.11775:5366 177.11238:60207 221.13887:15387 229.21649:165000 239.14871:5978 273.24271:78478 389.28732:2668 423.3324:40306
1089;105.0702:9805 177.84357:2149 214.78349:6658 228.2325:32613
1092;57.0343:2660 77.06035:3084 101.09644:5259 117.05483:416309 148.33456:2054 175.09676:85078 193.1075:8550 251.18579:9087 447.34805:2767
1093;59.04986:585302 97.06494:3783 99.0807:22270 101.09639:29772 115.07552:55973 135.10164:8337 159.13823:6744 218.77618:2345 447.34717:3610
1098;59.04989:19161 76.68057:2110 80.04999:9746 91.0547:207822 96.08121:12054 103.03932:25521 115.05443:29373 124.11221:7522 129.06999:138848 141.07001:27532 155.06033:7890 169.10143:7943 178.07797:4280 218.10858:3171 401.67569:2601 484.28485:258793
1106;87.04471:9175 101.05999:11782 145.08624:6348 175.09702:5403 191.09154:26685 221.10255:9588 235.11787:5418 323.13431:5782 423.18671:3746
1108;69.07069:3451 85.10166:12367 124.99041:2733 221.13861:6496 257.24762:40116 363.31091:8394
1110;102.16562:1877 176.85712:1972
1111;71.08615:669311 80.05504:42527 83.08604:183894 89.06013:3617367 97.10151:271572 111.11692:183537 117.09106:361814 124.08076:68716 130.08638:706467 133.08597:3210437 151.09665:63600 155.09904:423252 161.11729:138397 175.61244:182257 195.12289:109275 199.12531:1285912 205.14337:17214 219.12286:71671 229.65175:197869 243.15157:717716 253.28903:94913 283.17535:303431 297.31555:100856 307.17566:13237 327.2016:262316 341.34174:376703 351.20093:13102 359.35278:16922 377.80634:11887 393.16479:11608 403.37799:51311 432.28049:11538 458.29605:7198 485.2962:36511 488.36346:167750 496.87653:249867
1113;87.04458:59783 127.07569:5312 133.08611:878019 171.10187:34591 177.1124:208141 233.13878:15805 239.14925:53624 339.20157:40560 471.28101:4894
1114;92.24856:1795 117.09122:14426 119.07049:3414 175.13318:10391
1116;83.08606:9379 85.10172:60692 117.09115:57337 129.09099:4018 133.08612:71981 155.09918:10546 177.11237:88344 215.86572:6764 221.13857:39903 226.21698:25091 239.1492:6340 265.16443:8206 269.20364:35642 327.20142:12137 371.22754:2882 467.35901:6925 493.37354:5247
1125;83.40863:2072 199.29498:1874 291.46439:2180
1128;63.62052:2119 69.07057:30616 81.07046:6660 103.0757:29057 117.0912:106246 130.08653:67064 131.10692:38482 161.11745:15799 175.09689:9796 197.2267:57808 219.12404:4256 235.15457:6663 281.19681:5637 285.27921:154440 475.40057:7435
1135;59.04991:124964 69.07067:1951 87.04457:3391 100.07611:6458 131.07053:414521 161.11743:4313 182.6414:2413 221.13916:2620
1140;71.08618:39800 81.07056:5121 85.10173:37909 95.08605:2327 125.13251:4285 130.08649:47575 141.16399:4846 175.09698:11047 221.13866:90433 229.65227:15284 309.1911:11112 371.22693:5947 503.30725:14908 513.27228:10907 513.41284:102902
1144;57.03427:6707 89.06024:3896 100.07608:41401 131.07048:1723426 158.1178:7240 172.097:34786 189.11241:199712 207.12296:17202 233.1752:36562 305.19608:37716 452.76288:2495
1147;83.08649:2241 89.06023:105017 117.09122:12806 133.08617:81462 175.09633:5318 207.63916:3906 265.16498:5216 327.20166:5203 397.24353:2847 506.85349:3040
1153;54.85482:1962 100.36355:2067 139.9146:2258 420.90805:2187
1154;87.04477:1965 326.36249:2061 414.76199:55779
1156;73.06542:2502 87.04452:12188 130.08658:6278 133.08607:165409 221.13847:17176 371.22791:5256 452.60324:2050
1159;67.05489:3165 85.10178:3998 101.70728:2073 177.11241:7490 297.27954:3345 407.35495:2981
1163;87.04461:6588 131.07027:2557 207.12341:10394 233.17528:11545
1166;78.55534:3336 83.08614:48288 85.10172:402128 89.0602:1107624 99.1172:46349 102.06777:33548 117.09115:377209 124.08556:5239 130.0865:141451 133.08609:770861 146.09395:58992 155.09914:92711 168.10712:80888 177.11235:727823 179.12773:21294 190.12015:59002 197.12784:16780 203.16467:8217 206.13332:78513 221.13861:369610 225.17764:47501 229.21652:643842 236.65968:28681 239.14919:46421 250.15947:63146 258.67227:15470 265.16479:105851 273.24271:503538 282.19168:9070 291.21686:78094 291.71848:11236 299.7301:185390 317.26892:41682 323.20663:8227 341.21783:6643 343.75665:25288 371.22791:24499 493.37424:28382 505.34854:4391
1168;55.05497:42095 96.01427:2344 105.99303:1876 145.12257:141778
1169;53.00296:7935 67.05491:3706 71.0862:21261 81.07052:4143 133.08612:2896 217.13548:5344 516.5249:2744 522.59784:1883947
1177;55.05497:8069 62.30304:2271 69.07052:9506 83.0861:16240 85.09904:3419 85.10174:49741 95.08582:5518 109.1013:4026 114.09158:4527 127.14809:8159 130.08653:45744 142.123:30440 177.11241:58909 221.13853:6985 254.24803:10035 283.17551:29512 407.33752:4617 451.36319:38172 507.42578:66552 524.3645:245548
1184;80.05494:13713 83.08605:87379 87.04453:252959 95.0858:9210 117.09109:212159 124.0807:32142 127.14826:23815 130.0864:322552 151.09651:22039 159.10164:13395 168.10698:29010 169.19514:32218 175.61244:87623 190.12047:18935 195.12289:52315 199.12532:595823 203.12767:8383 219.12283:43489 243.15158:412874 250.65707:3876 253.28912:45516 273.67755:31738 297.31522:66127 318.19589:12990 341.34155:208603 371.22714:49869 458.29688:4055 496.87796:6924 527.42908:409563
1188;55.01859:8551 73.02905:16272 99.08106:2485 100.0761:26219 115.07552:6325 149.08118:4219 161.11755:26914 172.09712:37744 175.13326:55317 233.17522:13020 277.20145:3670 447.34818:6130
1189;55.01864:5974 100.07602:16082 115.07559:2846 149.08121:3232 161.11722:11733 172.09695:19190 175.1331:32693 233.1748:5379
1190;87.04464:18871 101.09657:3182 115.07565:5503 133.0863:14292 158.11789:3454 175.13332:34648 229.21703:4678 291.21768:7337 481.30121:3178
1194;85.10172:39859 89.06021:102928 99.11707:4984 113.05967:3657 133.08612:64869 155.09904:8131 177.11238:62083 197.90475:2379 219.1227:3621 225.17754:5394 239.1488:5356 265.16565:10508 273.24265:69339 309.19043:8962 321.7428:11150 467.35724:4113
1200;57.0706:53084 69.07059:12312 77.0062:37369 89.0062:2943 101.07133:2878 107.365:2033 125.13268:6657 177.02205:2360 259.91519:4513 291.19949:18384 531.27899:3434
1202;87.0446:6133 130.08658:2926 175.09698:2786 221.13902:10603 389.25125:6686
1203;67.27763:2041 165.11185:2282 217.99974:2178 389.25104:7280
1212;80.0551:3995 83.08611:20867 85.10172:68612 90.06349:4532 117.09111:51208 125.13278:10285 133.08609:375184 146.09395:5512 168.10701:7563 177.11235:259615 183.21083:3574 197.62579:26012 221.1386:207256 225.25737:10857 229.65182:30760 263.14966:5444 269.28458:12812 309.19067:23140 341.77707:4935 371.22849:12031 397.24274:21760 518.37311:7104 535.36115:60963
1216;57.07056:529072 83.08604:43447 89.06013:1639971 97.10149:12365 117.09106:42319 133.08598:2203878 141.16385:326376 174.11261:7977 216.64433:10008 239.14896:7264440 335.27924:19100 519.46228:167939
1225;57.03426:77946 79.05478:3196 81.0705:7222 99.08089:55004 153.12753:3144 358.14227:2057
1226;55.05503:4431 69.07056:8819 83.08622:10296 89.0602:212809 97.10148:17843 117.09107:21342 130.08646:42966 161.11734:6041 241.25293:17028 315.18103:4769 435.3689:10715 523.4209:223105
1227;71.08613:3340 130.08641:2971 184.88911:5927 541.44397:6572918
1228;80.05499:3322 110.24928:2427 221.13889:6206 322.92276:1979 436.77515:365286
1232;57.07062:72196 69.07058:6221 81.07044:3167 83.08607:19098 97.10161:4521 117.09117:90565 131.10693:23611 161.11754:34419 175.09689:8343 177.1124:81676 219.12331:5052 221.13867:28481 239.14928:8748 317.26898:4828 367.23352:8131 423.33209:10138 467.3584:38547
1238;57.03425:3562 98.46069:2019 143.07001:1961 144.06561:11379 185.70673:2173 211.62404:24019 476.51547:2299
1239;99.08084:2262 103.07567:156145 158.11777:5467 367.2699:3639
1251;55.05495:3518 85.10176:13171 124.99068:2436 169.19516:6653 212.09995:16590 257.24777:83625 265.16507:3658 363.31091:13991
1253;53.00298:7878 67.05497:4949 69.07056:35450 80.05508:12252 85.10171:190660 87.04455:122296 97.10155:73653 117.09113:111836 124.08087:25188 133.08607:978664 146.0939:19376 155.09917:112790 169.19536:13663 175.61255:58219 195.12271:19096 199.12546:271851 212.13412:2562 229.65227:26988 253.28914:17172 297.31586:22223 325.26566:8310 362.22226:6247 397.24341:32322 529.3222:4202
1258;79.05482:77903 95.04956:46228 105.07008:1868097 121.06484:12778 130.08662:15129 133.08604:127413 165.09084:2596 219.12347:4801 243.15111:4319 311.16418:10514 327.17462:18366 357.20569:5391 461.27206:2676 551.26562:4556
1259;83.08598:2688 85.1017:36100 105.07014:5888 133.08611:63078 161.11745:27109 175.09648:5596 177.11232:69915 211.52644:5695 226.21654:22135 239.14899:6162 265.16519:10362 273.22601:3925 283.17545:11659 343.75748:4293 379.30569:3091 397.2417:4929
1262;55.05499:5813 57.07062:70534 83.0862:18441 85.10175:62305 95.08611:3729 107.07041:8082 117.09123:21067 133.08617:337957 141.16393:5976 169.19516:6931 186.60352:13189 210.11667:16017 221.13875:24372 232.12939:8752 265.1644:6336 333.18994:2577 491.43021:20658
1268;69.07056:3728 86.04262:14499 102.03723:21603 107.08525:2705 149.04523:9048 167.0558:31413 192.05116:9389 209.01178:47001 225.04315:764833 243.01811:5601 248.05913:19572 256.94229:3281 264.0907:55051 266.06982:30740 290.01523:7510 344.9762:6586 355.07019:1476335 429.08899:44855
1270;71.08622:132332 76.54092:2388 81.0706:8157 83.08611:28093 89.06023:248718 95.08625:4498 107.07054:6061 111.11699:32301 117.09116:62095 130.08658:50238 131.10683:27949 155.17989:7961 175.09686:6573 219.1236:3962 221.13838:18578 266.99951:41579 283.03088:16770 283.17566:30293 323.20654:14477 329.30536:85070 429.08951:4680 435.36874:9943 519.43365:3767
1271;55.05471:3396 69.07014:14219 73.04707:38687 79.02118:6799 83.0856:21613 89.05971:214166 95.08568:2906 107.07015:5503 111.11703:26930 117.09122:57633 130.08656:46793 131.10689:25216 155.17911:5023 177.1124:69551 197.22664:16598 211.74643:20351 223.06404:160475 237.16959:4479 241.25282:24221 266.06918:7982 268.97858:46627 283.03049:20623 285.27914:85721 323.20636:7553 341.21796:11799 371.10172:148419 416.03903:4411 447.34747:6643 520.43231:4090
1277;77.06047:3437 100.076:5705 117.05479:412600 173.11726:2921 219.8344:3232 233.1387:34063 535.72125:2305
1284;83.08614:15306 85.10174:57074 95.08597:3821 105.07011:8422 117.09114:45602 124.08104:7549 125.13265:8516 130.08649:59262 146.09422:3372 159.10199:3894 175.09676:17405 195.12312:6291 197.6255:22904 207.63879:24141 239.14915:18460 273.67786:9012 307.17618:3139 309.19128:19827 341.77808:6472 357.33652:35405 371.22733:10665 419.37305:6015 540.38586:6419 557.44891:40780
1285;53.00302:5794 89.06024:19168 115.07552:5897 158.08139:30416 161.11771:3780 219.83267:3031 291.18076:41172 447.3486:4702 541.35895:51577
1286;79.90511:1906 101.09633:10847 115.07552:25944 157.12228:3753 158.11781:22556 175.13306:213445 211.6546:12757 483.35098:4191
1298;87.0446:3042 317.7049:2087 458.78851:126730
1304;85.10175:61439 99.11725:5339 113.06001:4252 117.09115:68852 131.08965:2576 141.16393:14080 155.09901:13639 168.10724:12018 177.11241:115468 185.19009:13994 197.12816:2882 219.12308:7336 226.21693:23631 228.1467:21354 243.15182:16398 265.16562:12554 269.20389:22564 283.17554:22388 317.26929:7364
1311;57.07063:36852 62.48433:1790 71.08623:42876 83.08614:11037 85.10175:27500 95.08598:3020 109.10175:2331 111.11702:13018 117.09122:16810 130.08646:42055 171.26164:2673 219.65076:2597 265.1655:5026 283.17569:14701 313.31049:51461 507.42654:13683
1312;53.00303:3127 57.07066:59048 67.05493:4732 83.08621:14887 89.06023:91682 105.07005:5707 117.09114:33555 130.08658:22565 145.12253:48671 175.13268:8867 213.22145:7827 221.13878:12530 241.25298:13139 283.17554:5862 285.27948:28477 383.26416:16661
1313;57.03431:5076 99.08079:3137 100.07599:20794 103.07565:42597 117.09116:34972 172.09691:15909 175.13315:21862 233.17497:2749 289.20157:2580 363.23901:6248
1315;71.08617:945040 81.0704:6966 83.08607:100057 89.06017:2454866 97.10153:274869 103.03925:6790 103.07562:134746 113.13258:141237 127.14825:67986 130.08646:414650 133.08606:2026230 157.0862:9803 161.1174:255597 177.11234:1253691 213.22153:384631 254.24814:169342 281.19623:40481 283.17551:258732 315.28949:12908 353.21741:22735 367.23297:83078 451.36316:72506 535.42157:36518
1317;81.07047:6154 85.10172:172678 87.04459:158595 91.07585:10901 107.07048:11259 117.09116:152387 125.13262:31161 133.08607:1009315 151.09673:11828 159.10158:10403 169.19545:14169 177.11232:714825 195.12297:30722 199.12543:325867 205.14395:5716 211.6111:26087 223.15408:14769 230.15382:7734 243.15175:230961 253.28929:32769 281.24017:6817 297.31549:51159 303.85678:5264 325.26624:17342 351.20212:6021 384.23572:23621 428.26202:202130 436.77524:65291 546.34851:5165 562.91583:79469 571.34961:7425
1320;59.04988:1030141 99.08081:4788 100.07608:64556 131.07048:2700725 171.10214:7650 175.13316:142175 219.15944:37683 233.17514:51799 291.21707:14494 447.34738:14223
1324;87.04451:59468 100.14958:3019 105.07005:4397214 117.06982:6848 117.09117:19802 129.06992:16492 133.08601:334744 147.08047:27274 166.07803:8144 209.13277:6992 219.62782:3172 221.13844:68141 243.15222:6110 253.1586:22594 283.17563:28742 327.17477:40225 353.21695:22863 371.2276:9288 461.27032:4815 573.37708:8837
1327;83.08623:8475 85.10174:63320 102.0679:4203 113.05981:5876 130.08636:18359 155.09923:12124 168.10753:8043 177.11237:119902 194.13953:4317 219.12292:8728 221.13855:56233 229.21649:159164 235.15434:7694 239.14964:11873 257.16721:3908 265.16486:22174 273.24274:134811 299.73016:60497 321.74313:21385 379.30579:5041 384.24704:24194 467.35876:8460
1334;53.12105:1631 89.33703:2042 158.78288:1861 346.72574:1925
1343;83.08606:22880 85.10171:70990 97.1016:34370 107.07065:5682 117.09113:77208 125.13275:13975 130.08647:76977 151.09636:4279 169.19525:6627 177.11232:308083 190.1199:6850 195.12314:10434 221.13855:218188 225.2578:17238 229.65178:45538 265.1647:51726 273.67813:17591 295.69122:4856 313.3103:74304 327.20187:32498 441.26959:12038 547.33282:18473 573.35034:3382
1346;53.00291:12206 69.0705:15328 81.07046:8265 89.06015:1607499 99.11713:139524 117.09111:65815 131.09012:4512 135.10162:42286 177.11229:1019129 195.12291:208173 229.21652:79878 265.16501:39226 280.74957:5774 308.89075:6738 379.30502:42867 447.34772:14102 563.48834:118726
1351;81.03413:2582 95.04968:6492 133.08617:57687 175.09641:3276 215.92525:8574 283.1752:10926 507.28299:2235
1353;69.07054:5516 79.05477:2182 85.10175:29199 89.06022:185748 111.11705:12797 130.08647:38096 175.09702:2282 221.13869:23404 265.16504:6086 329.30518:38285 479.39529:6957
1356;69.07065:3571 85.10171:16861 117.09111:8248 133.08601:63997 175.09689:4455 341.34271:4233
1359;133.0862:4915 273.67972:3059 472.28809:19995 480.80154:117140
1360;59.04989:224773 96.44719:2554 100.076:20720 115.07555:4887 117.31231:2045 149.08116:2587 172.09708:17409 219.15897:11641 303.87823:2568
1361;55.01867:6401 78.99326:1978 100.07602:14936 115.07561:4840 149.08087:2448 172.09698:18747 219.15941:12908 546.27484:2005
1363;55.05499:5839 69.07049:3633 83.08619:14679 85.10174:93435 95.08595:4014 114.09146:8032 133.08614:127984 177.11243:81204 185.19028:31496 221.13849:21253 229.21655:141508 271.11694:2241 448.34973:3518 511.3847:26933
1370;56.77108:1744 103.12948:2267 133.14427:1913 162.57552:1825 210.78807:2162 266.53592:2275 470.71521:2154
1377;85.10168:148539 89.06017:1017800 107.0706:13285 117.09108:148874 125.13261:32465 133.08603:1055618 151.09679:10847 159.10173:10429 169.19522:18681 175.09657:55862 195.12303:19722 219.12308:30638 223.15387:13991 243.15161:215705 253.28908:30006 283.17523:94350 327.20151:79090 341.34161:153809 377.80527:11568 439.25519:4233 450.27481:124822 458.7876:76323 529.32031:13730 579.48395:7936
1381;91.05464:118990 103.0545:441653 105.07001:7811460 116.06198:13171 129.07007:36240 131.0856:107774 143.08559:5246 144.0807:21681 165.07016:20835 173.09647:8163 177.11223:288552 195.12299:10349 219.12291:29654 225.12752:70601 239.14992:20831 249.12766:10003 274.15659:5955 307.1756:4937 313.1799:38871 315.1795:3450 327.17462:67011 353.19162:6562 371.20065:16179 415.22739:13790 430.76447:20876 461.26797:10187
1382;87.04453:18750 105.07009:4658 117.09112:27990 133.086:37558 161.11739:17996 177.1124:36739 221.13835:15543 247.19093:13795 265.16513:5205 273.24246:36791 467.35529:4028
1386;57.0706:406303 67.05495:6035 71.08619:451679 81.07026:13059 87.04459:67318 97.10153:200270 107.07047:42607 113.13255:59786 127.14828:41688 131.08992:12505 151.09671:26436 177.11232:1070599 211.24242:11278 239.1492:147270 265.16486:41825 283.17551:185064 324.86255:3038 421.24063:7638 467.92499:3138 569.31396:5373
1389;53.00296:11795 57.03426:227954 75.04465:5439 97.0651:7684 115.07558:67664 142.12263:2968 173.11751:3130 175.13313:49270 447.34702:2896
1390;57.07066:207784 69.0706:34358 83.08614:47054 89.06025:384608 107.0707:11034 117.0912:151987 130.08656:81701 133.0862:225650 139.14845:14379 141.16397:22263 177.11247:141341 212.74559:15221 239.15018:15346 283.17563:28777 327.20203:27987 461.38516:2395 523.42145:56301
1396;87.04459:49844 111.1169:13242 117.09109:50920 125.13264:7364 133.08606:296755 151.09639:2876 161.11746:19522 177.1123:217544 195.12294:4485 207.63881:28714 219.12248:8162 225.25793:8355 229.65192:34166 256.10965:3550 269.28394:12745 295.69092:4458 309.19083:22829 327.20175:24704 463.39734:5286 591.3576:12774 601.47382:15060
1397;79.05481:4437 87.04465:3850 105.07027:13866
1400;57.03426:6087 93.96683:1843 101.06014:16752 101.09637:4319 147.68953:2327 161.11745:237570 486.1658:2078
1402;81.07044:2931 103.0547:6013 121.06493:611432 131.08559:8554 152.11897:3362 176.08319:14670 204.11476:53681 219.13815:95855 425.23065:4872
1404;130.08662:3814 177.11253:18032 221.13826:2880 327.20117:6374 567.3324:2345
1411;87.04453:3993 103.05441:3945 128.63564:3069 428.88623:2549
1412;102.04675:7427 105.07001:10318508 117.06986:45732 121.06484:341510 128.0621:25894 131.0856:167276 133.08598:1175393 144.08076:23484 155.09898:47646 165.07001:69238 169.10123:21410 177.11223:710502 191.08592:12200 195.1232:19038 207.63861:89131 219.12292:78500 225.1275:284900 237.13344:10219 249.12799:14738 255.15958:27691 269.15372:282760 279.15903:18542 299.18451:22738 313.17993:127324 323.18506:9522 327.20166:79708 351.20163:11350 363.72476:8416 373.21631:305550 441.26962:45786 485.29593:32079 489.28424:34038 540.32318:14600
1425;98.59505:2161 113.06629:2414 115.07558:37021 157.08638:3591 173.11726:2192 217.71251:3967 287.85776:2113 447.35126:2638
1428;102.06779:38497 113.13253:35437 127.14812:29217 133.08598:2660514 151.09676:21399 159.10167:28434 168.10684:31637 169.19514:44993 177.1122:1876192 195.12308:43760 199.12529:764943 205.14337:16876 219.12273:84896 223.15411:52404 238.16501:19992 239.14897:132106 251.66481:210519 263.14902:27481 267.18021:44221 283.17526:311669 295.69089:39780 303.25284:55504 327.20139:222000 339.71893:4324 347.27966:26120 377.8056:31256 439.2536:11169 459.27975:33059 474.29028:10688 547.33319:74237 579.48059:21607 606.94202:224124
1429;59.04988:335241 89.06018:8652 115.0755:3754 131.07057:7214 159.1385:2517 205.14345:2339 251.18599:11043 569.27081:2278
1430;57.03424:35478 87.04463:6505 99.08082:33136 115.07555:81549 135.10208:11122 158.11786:81247 213.14966:13567 291.21695:89933 574.05353:2993
1434;103.05449:167028 105.07005:2893271 113.05993:3591 116.06226:8424 121.06486:24617 133.08603:210098 169.10112:3512 195.12299:3431 221.1384:53784 243.15166:11653 309.1904:12430 329.19009:65788 373.21613:47924 441.27081:10242 463.27206:3372
1435;117.09109:60760 133.08607:350964 141.164:5005 144.077:59883 166.09023:122845 175.09679:12214 188.10332:215213 199.09447:12149 221.13872:30595 232.12961:208175 253.28914:12114 276.15579:58734 309.19119:13838 331.17355:12797 336.25748:67873 349.18439:11962 358.27042:42996 402.29691:7789 447.34738:5241 481.26248:5595 525.29053:14684 557.44171:8974 601.46582:3913 609.41956:66186 617.93286:98489
1448;107.07044:14968 113.13258:18674 125.13251:55336 133.08601:1985625 153.16415:11366 157.08594:15904 168.10696:27654 177.11224:1352964 194.13893:9180 197.62558:103966 205.14343:13589 216.64436:3625 228.64445:9921 243.15164:367005 250.65688:9215 251.66495:188560 269.28409:94851 273.67786:68883 307.17523:14098 313.31024:420615 326.21725:8137 341.77664:76378 351.20151:13503 353.2171:190269 388.25342:6678 436.77316:3217 450.27527:15331 486.29926:3837 494.30103:132627 546.34833:9980 573.3479:24366 595.47717:17374 609.39062:3927 621.49298:14639 623.33136:89815
1452;55.05493:7885 71.08614:573272 80.94841:26468 83.08604:59379 85.10165:723527 114.09156:10010 130.08636:310912 133.08597:1781467 174.11275:6683 195.12289:57969 219.12283:7410 229.21629:86130 265.16455:39117 320.86411:4228 423.33167:51183 447.34732:19703 467.35794:1119280
1458;61.01114:13417 73.04745:129473 86.04261:13311 95.08601:6355 114.07352:313953 147.08076:2944 149.04507:20001 167.05565:55132 223.02924:11580 248.05898:13257 258.95856:6323 264.09052:32859 283.03064:96420 290.01541:5840 308.02664:13228 341.01877:8494 355.07013:1137004 415.03659:7315 628.40814:1056878
1459;131.07059:3019 177.11234:15805 219.12314:3095 415.25305:1881
1461;57.03425:8097 97.06525:5477 101.09646:8247 103.07565:56378 124.96825:2025 161.11752:12059 172.09697:29041 207.12302:8634 219.15956:13205 289.20154:5338 527.39874:2198
1462;57.07061:198509 69.07059:37917 83.08611:54979 85.10173:135333 97.10159:74070 109.1013:5457 117.09116:127061 125.13269:40267 133.08611:1072922 155.17978:8446 161.11743:49799 197.22668:55102 265.16483:38716 283.1756:82252 327.2019:58145 397.24387:9710 479.39417:17779 523.42059:34215
1463;53.03939:11152 67.0549:59246 79.05479:49744 83.04968:17334 89.0602:25117 100.1124:129591 105.04481:7899 111.11702:8911 142.12256:4524 228.23242:3338 267.97986:4342 359.34219:3695 440.37375:591453
1465;55.01865:6616 99.08078:9001 100.07602:81994 103.07564:129829 131.07045:2747485 158.11757:13558 161.11755:30193 175.09659:20345 233.13928:8019 265.16455:17833 560.5755:2813
1469;95.05277:4279 105.07011:1631961 115.05427:8043 121.06493:51951 129.0701:9424 133.08607:228159 165.0701:12147 166.07825:11325 192.0937:3718 199.12538:42219 221.1385:81543 239.14984:9755 243.15184:28124 269.15378:38952 279.15997:3501 307.17526:3214 309.19113:16931 319.69879:5526 353.21732:18802 485.29739:5485 533.31104:5579 635.3869:11093
1481;139.28104:1937 474.59674:2254
